0.67189,0.1393,-0.39304,-0.0064423,0.056635,-0.6185,0.30656,-0.23941,0.090206,0.36628,-0.37437,-0.080287,0.31561,-0.22042,0.057641,-0.32785,0.1876,0.62423,-0.012414,0.30237,0.18032,-0.032479,0.33079,-0.1409,0.16003,0.079371,-0.069856,0.11899,0.11769,-0.11917,0.25738,0.099551,-0.51769,0.14744,0.18995,-0.1381,-0.4411,-0.091043,0.11004,0.07827,0.21075,0.47995,0.14331,0.20104,-0.27528,-0.16259,-0.20052,0.079539,0.53884,0.76184,-0.1033,0.48273,0.1938,-0.37829,-0.25682,0.17828,-0.53692,0.054684,-0.19698,0.10591,0.15992,0.25068,0.67488,0.40753,0.23272,-0.048409,-0.4148,-0.32199,-0.56204,-0.49307
0.59384,0.061362,-0.32332,-0.024423,0.031477,-0.52443,0.31078,-0.33697,0.010422,0.36744,-0.31372,-0.11894,0.32967,-0.19459,0.031444,-0.27241,0.074368,0.54261,-0.031509,0.30362,0.18138,-0.022871,0.30075,-0.22753,0.16065,0.033745,-0.056503,-0.041658,0.12379,-0.19158,0.26024,0.094497,-0.43445,-0.058203,0.05303,-0.11782,-0.37895,-0.14939,-0.023697,0.082962,0.2122,0.4297,-0.0016973,0.20137,-0.21946,-0.21436,-0.3136,0.011688,0.55357,0.77291,-0.086629,0.46885,0.052997,-0.50237,-0.36873,0.18624,-0.43411,0.036295,-0.29999,0.10146,0.15037,0.25127,0.68978,0.4137,0.21332,-0.077665,-0.5488,-0.47341,-0.4748,-0.37771
0.49483,-0.037876,-0.19209,-0.03394,0.016749,-0.34609,0.31467,-0.37084,-0.079334,0.3623,-0.14819,-0.13915,0.34036,-0.097639,0.0012906,-0.12163,-0.037676,0.4428,-0.041608,0.30382,0.18234,0.0037843,0.26069,-0.27426,0.1618,-0.0060694,-0.019132,-0.18331,0.12912,-0.23061,0.26287,0.087022,-0.27676,-0.21118,-0.078705,-0.042551,-0.1547,-0.18073,-0.14319,0.087084,0.21354,0.35117,-0.16726,0.2014,-0.14039,-0.2412,-0.37425,-0.045796,0.56364,0.77982,-0.039747,0.4272,-0.074347,-0.54519,-0.42791,0.19314,-0.243,0.014782,-0.35528,0.094231,0.13795,0.25144,0.70157,0.41934,0.18421,-0.093027,-0.59503,-0.52649,-0.30902,-0.21864
0.40053,-0.15841,-0.015755,-0.03394,-0.0080299,-0.065402,0.31988,-0.37084,-0.1532,0.32076,0.073048,-0.13915,0.34561,0.0091954,-0.021009,0.07782,-0.12529,0.34986,-0.041608,0.27668,0.18321,0.034261,0.21062,-0.27426,0.16281,-0.035277,0.034186,-0.33663,0.13368,-0.23061,0.26526,0.080285,-0.028999,-0.37687,-0.18036,0.038301,0.070765,-0.18073,-0.24011,0.090636,0.21474,0.27579,-0.30493,0.18493,0.0009983,-0.2412,-0.37425,-0.10893,0.56907,0.78257,0.02799,0.37775,-0.22033,-0.54519,-0.42791,0.19898,0.0074374,-0.001295,-0.35528,0.0836,0.11437,0.23851,0.71025,0.42678,0.15601,-0.093027,-0.59503,-0.52649,-0.046809,0.049279
0.26378,-0.20332,0.18109,-0.015257,-0.017006,0.2662,0.32294,-0.30378,-0.20555,0.26235,0.26801,-0.099321,0.34936,0.14696,-0.045068,0.23165,-0.22323,0.2173,-0.021777,0.22894,0.18397,0.069126,0.15053,-0.18308,0.1637,-0.066616,0.083372,-0.41767,0.13748,-0.15443,0.26742,0.067546,0.21019,-0.46448,-0.29308,0.11592,0.28404,-0.11949,-0.34328,0.093619,0.21583,0.18924,-0.45417,0.15042,0.15479,-0.18816,-0.25569,-0.15417,0.5701,0.78031,0.10098,0.28751,-0.328,-0.46028,-0.3117,0.20574,0.27371,-0.0098543,-0.24722,0.069568,0.091433,0.20411,0.71582,0.43108,0.12235,-0.062792,-0.45868,-0.42163,0.26616,0.27719
0.13929,-0.2506,0.36563,0.0020222,-0.02634,0.53668,0.32568,-0.17771,-0.23267,0.18057,0.32915,-0.043976,0.35217,0.25316,-0.057757,0.29317,-0.27608,0.098167,-0.0034181,0.18393,0.18464,0.093345,0.098894,-0.101,0.16445,-0.083085,0.12385,-0.50162,0.14051,-0.085803,0.26935,0.05165,0.4625,-0.55527,-0.35359,0.19265,0.38154,-0.06404,-0.37906,0.096031,0.21679,0.117,-0.50648,0.11687,0.28037,-0.11334,-0.14807,-0.17773,0.56696,0.77155,0.15321,0.20161,-0.38494,-0.29923,-0.15352,0.20893,0.49783,-0.018761,-0.14926,0.058325,0.073634,0.14814,0.71829,0.43483,0.08323,-0.034515,-0.3294,-0.27413,0.52669,0.43627
0.037115,-0.30024,0.49686,0.025312,-0.036032,0.72901,0.32808,-0.062375,-0.26041,0.11308,0.32495,0.0060983,0.35204,0.31056,-0.070885,0.28986,-0.33151,0.0011745,0.021362,0.096648,0.18494,0.099402,0.041624,0.035848,0.16478,-0.10009,0.1357,-0.54469,0.14277,0.0029914,0.27104,0.039297,0.6464,-0.60185,-0.41687,0.22176,0.37856,0.008299,-0.41554,0.097873,0.21764,0.010907,-0.56008,0.07488,0.36564,-0.022418,0.034374,-0.20191,0.55753,0.75626,0.17221,0.10009,-0.44395,-0.11435,0.027259,0.21105,0.60732,-0.028014,0.016353,0.04557,0.043177,0.098842,0.71629,0.43946,0.038655,0.016164,-0.09205,-0.054443,0.7215,0.45777
-0.072605,-0.30024,0.52885,0.051456,-0.036032,0.78183,0.33015,0.090516,-0.26041,-0.0076413,0.31267,0.077842,0.34733,0.30648,-0.070885,0.27995,-0.33151,-0.10237,0.055306,0.025284,0.18547,0.090103,-0.021279,0.13628,0.16533,-0.10009,0.12535,-0.54469,0.14427,0.11325,0.27251,0.025541,0.70646,-0.60185,-0.41687,0.20818,0.36404,0.084516,-0.41554,0.099145,0.21835,-0.046328,-0.56008,-0.0039269,0.37615,0.095022,0.20095,-0.20191,0.54776,0.73442,0.16016,-0.017049,-0.44395,0.11376,0.20481,0.21211,0.59263,-0.028014,0.16656,0.023605,0.020368,0.039959,0.71038,0.44188,0.0059054,0.0685,0.14913,0.16606,0.79414,0.43921
-0.18987,-0.2506,0.46107,0.080152,-0.02634,0.70692,0.33189,0.25682,-0.23267,-0.1011,0.2899,0.14461,0.34104,0.24798,-0.057757,0.26347,-0.27608,-0.21246,0.080055,-0.056623,0.18589,0.066567,-0.066344,0.2106,0.16575,-0.083085,0.096882,-0.50162,0.14499,0.17633,0.27373,0.010381,0.63595,-0.55527,-0.35359,0.16085,0.33292,0.14727,-0.37906,0.099567,0.21895,-0.13741,-0.50648,-0.034415,0.32009,0.20331,0.31066,-0.17773,0.52786,0.70606,0.12133,-0.10382,-0.38494,0.33061,0.34685,0.21195,0.52895,-0.018761,0.25365,0.015528,-0.0044456,-0.028511,0.69441,0.44375,-0.02927,0.1086,0.37765,0.36384,0.73165,0.40041
-0.31469,-0.20332,0.29838,0.094423,-0.017006,0.52663,0.3333,0.3802,-0.17906,-0.15172,0.25741,0.19585,0.33224,0.12367,-0.045068,0.23777,-0.22323,-0.32909,0.097616,-0.14907,0.18622,0.029132,-0.11391,0.22893,0.16591,-0.066616,0.04465,-0.41767,0.14479,0.19284,0.27473,0.0022753,0.40922,-0.46448,-0.29308,0.070919,0.28687,0.1749,-0.3082,0.099985,0.2192,-0.20163,-0.40314,-0.10172,0.18884,0.28065,0.32906,-0.13124,0.5111,0.67115,0.055707,-0.19753,-0.27313,0.51865,0.41464,0.20964,0.41695,-0.0098543,0.27786,-0.0017602,-0.031263,-0.10657,0.66993,0.4451,-0.066871,0.14418,0.59261,0.52404,0.55592,0.33554
-0.40209,-0.11587,0.25117,0.09986,0.00058775,0.48109,0.33437,0.46771,-0.12795,-0.26076,0.25046,0.21928,0.32092,0.085978,-0.021009,0.22939,-0.12529,-0.41049,0.10184,-0.19925,0.18635,0.019977,-0.16399,0.22766,0.16614,-0.035277,0.026601,-0.2972,0.14283,0.19202,0.27549,-0.0061819,0.34929,-0.33426,-0.18036,0.052044,0.27774,0.17422,-0.20711,0.099577,0.21961,-0.26864,-0.25776,-0.13854,0.16409,0.33464,0.32501,-0.08726,0.48073,0.64425,0.040898,-0.29818,-0.1696,0.65813,0.41279,0.20501,0.38666,0.0069173,0.27534,-0.010971,-0.045423,-0.14919,0.64887,0.4459,-0.1069,0.15578,0.72904,0.57838,0.51037,0.3172
-0.44705,-0.0024304,0.43419,0.094713,0.016749,0.68114,0.33512,0.50124,-0.05596,-0.31917,0.28471,0.21285,0.30709,0.22492,0.011781,0.25939,0.0022552,-0.45228,0.096365,-0.25206,0.18653,0.060192,-0.18996,0.22398,0.16623,0.007735,0.084811,-0.1468,0.13899,0.19012,0.27602,-0.01499,0.60535,-0.17175,-0.032027,0.14864,0.32628,0.17213,-0.11228,0.09776,0.2199,-0.33843,-0.12394,-0.17746,0.29815,0.33953,0.31582,-0.026006,0.45698,0.59846,0.11139,-0.35111,-0.029828,0.72902,0.40041,0.19807,0.50902,0.022301,0.26893,-0.020559,-0.060085,-0.19421,0.61017,0.4452,-0.12782,0.14907,0.78912,0.56758,0.70733,0.38755
-0.53948,0.089709,0.52498,0.079755,0.038304,0.77581,0.33537,0.47345,0.031303,-0.38017,0.30925,0.18444,0.29075,0.29692,0.040616,0.27718,0.10655,-0.53804,0.081637,-0.30751,0.18659,0.086508,-0.21656,0.21804,0.16622,0.045951,0.1211,0.02479,0.13637,0.18662,0.2762,-0.024149,0.70336,0.013522,0.12702,0.20207,0.35989,0.16861,0.0044406,0.096313,0.21999,-0.37438,0.036482,-0.2185,0.36884,0.30578,0.3015,0.029593,0.43045,0.56429,0.15509,-0.40577,0.091304,0.70831,0.37836,0.18882,0.58649,0.042772,0.25873,-0.030525,-0.075247,-0.24162,0.57964,0.43743,-0.14935,0.12595,0.76089,0.53014,0.79105,0.43415
-0.58696,0.17943,0.50916,0.055114,0.06203,0.75381,0.33562,0.37974,0.12636,-0.44378,0.32314,0.1268,0.27188,0.31439,0.072907,0.2884,0.20945,-0.58201,0.057877,-0.36559,0.18662,0.098925,-0.24379,0.20982,0.16183,0.089446,0.13508,0.17814,0.12972,0.18171,0.27638,-0.033659,0.6637,0.20963,0.21726,0.22192,0.37648,0.16285,0.13471,0.092346,0.2201,-0.41102,0.2081,-0.26164,0.37308,0.23453,0.27924,0.10969,0.38541,0.5076,0.17158,-0.46217,0.25178,0.59592,0.3425,0.18332,0.60876,0.065208,0.24275,-0.040869,-0.09091,-0.29143,0.52675,0.43064,-0.17149,0.091556,0.66238,0.46592,0.74906,0.45608
-0.58696,0.2313,0.39434,0.020792,0.080025,0.59331,0.33262,0.23573,0.20583,-0.44378,0.329,0.051463,0.25051,0.26177,0.098166,0.29289,0.27101,-0.58201,0.020349,-0.36559,0.18236,0.09701,-0.24379,0.19787,0.15785,0.13182,0.12689,0.3381,0.12121,0.17538,0.27373,-0.033659,0.49886,0.37715,0.31233,0.19824,0.38271,0.15522,0.2681,0.089825,0.21814,-0.41102,0.37164,-0.26164,0.30146,0.11284,0.25049,0.17409,0.35189,0.46618,0.1574,-0.46217,0.36049,0.38878,0.29468,0.1706,0.52816,0.07839,0.22199,-0.040869,-0.09091,-0.29143,0.48675,0.41123,-0.17149,0.03728,0.49322,0.37492,0.58252,0.45115
-0.58696,0.24561,0.22347,0.020792,0.09229,0.32272,0.32717,0.23573,0.28063,-0.44378,0.28494,0.051463,0.22662,0.16131,0.11985,0.26219,0.29121,-0.58201,0.020349,-0.36559,0.17766,0.077854,-0.24379,0.19787,0.14607,0.16088,0.090001,0.49151,0.11624,0.17538,0.26881,-0.033659,0.26266,0.53645,0.33878,0.13709,0.30476,0.15522,0.37648,0.083707,0.21407,-0.41102,0.48891,-0.26164,0.18704,0.11284,0.25049,0.22278,0.31559,0.3986,0.10933,-0.46217,0.41743,0.38878,0.29468,0.15556,0.32819,0.093417,0.22199,-0.040869,-0.09091,-0.29143,0.44296,0.38406,-0.17149,0.03728,0.49322,0.37492,0.32005,0.32557
-0.58696,0.24495,0.011243,0.055114,0.099563,0.0074476,0.308,0.37974,0.33299,-0.44378,0.1091,0.1268,0.20021,0.047464,0.13054,0.10994,0.29007,-0.58201,0.057877,-0.36559,0.17126,0.040976,-0.24379,0.20982,0.13828,0.17662,0.043504,0.62308,0.10492,0.18171,0.25142,-0.033659,0.0034637,0.67085,0.33746,0.052707,0.10855,0.16285,0.47131,0.080111,0.19925,-0.41102,0.56726,-0.26164,0.022393,0.23453,0.27924,0.26047,0.27648,0.34991,0.039977,-0.46217,0.42618,0.59592,0.3425,0.1382,0.044949,0.099191,0.24275,-0.040869,-0.09091,-0.29143,0.39539,0.34912,-0.17149,0.091556,0.66238,0.46592,0.021584,0.087419
-0.53948,0.24271,-0.161,0.079755,0.099156,-0.26181,0.27781,0.47345,0.36571,-0.38017,-0.098477,0.18444,0.17129,-0.074996,0.13116,-0.07656,0.28655,-0.53804,0.081637,-0.30751,0.15328,0.011946,-0.21656,0.21804,0.12921,0.17894,-0.007572,0.70796,0.098554,0.18662,0.23895,-0.024149,-0.23916,0.75442,0.33312,-0.042551,-0.10473,0.16861,0.53801,0.076157,0.18851,-0.37438,0.58434,-0.2185,-0.11528,0.30578,0.3015,0.27555,0.23459,0.29832,-0.02516,-0.40577,0.42169,0.70831,0.37836,0.12866,-0.19824,0.099372,0.25873,-0.030525,-0.075247,-0.24162,0.34402,0.30642,-0.14935,0.12595,0.76089,0.53014,-0.23048,-0.16933
-0.44705,0.23964,-0.32332,0.094713,0.093644,-0.47862,0.25858,0.50124,0.36901,-0.31917,-0.25581,0.21285,0.13985,-0.16939,0.12519,-0.21956,0.28071,-0.45228,0.096365,-0.25206,0.14171,-0.013624,-0.18996,0.22398,0.11886,0.17124,-0.043598,0.74615,0.084419,0.19012,0.20646,-0.01499,-0.43445,0.78767,0.32576,-0.098118,-0.31923,0.17213,0.56024,0.067172,0.17554,-0.33843,0.57385,-0.17746,-0.21946,0.33953,0.31582,0.26966,0.1899,0.24383,-0.070482,-0.35111,0.41077,0.72902,0.40041,0.10784,-0.43411,0.093915,0.26893,-0.020559,-0.060085,-0.19421,0.28887,0.28216,-0.12782,0.14907,0.78912,0.56758,-0.43227,-0.37771
-0.40209,0.23351,-0.39304,0.09986,0.082995,-0.6185,0.21185,0.46771,0.34801,-0.26076,-0.37437,0.21928,0.12319,-0.22042,0.11286,-0.32785,0.27253,-0.41049,0.10184,-0.19925,0.12843,-0.032479,-0.16399,0.22766,0.094359,0.15529,-0.069856,0.73757,0.07665,0.19202,0.18644,-0.0061819,-0.51769,0.77139,0.31336,-0.1381,-0.4411,0.17422,0.54397,0.062143,0.14293,-0.26864,0.54886,-0.13854,-0.27528,0.33464,0.32501,0.24673,0.14242,0.18643,-0.1033,-0.29818,0.39373,0.65813,0.41279,0.096556,-0.53692,0.085086,0.27534,-0.010971,-0.045423,-0.14919,0.22994,0.22782,-0.1069,0.15578,0.72904,0.57838,-0.56204,-0.49307
-0.31469,0.22654,-0.39304,0.094423,0.067209,-0.6185,0.18436,0.3802,0.30995,-0.15172,-0.37437,0.19585,0.087986,-0.22042,0.094179,-0.32785,0.26202,-0.32909,0.097616,-0.14907,0.11342,-0.032479,-0.11391,0.22893,0.080199,0.12625,-0.069856,0.68576,0.068412,0.19284,0.1639,0.0022753,-0.51769,0.71376,0.29946,-0.1381,-0.4411,0.1749,0.49515,0.056755,0.12329,-0.20163,0.50938,-0.10172,-0.27528,0.28065,0.32906,0.2069,0.11763,0.12612,-0.1033,-0.19753,0.37057,0.51865,0.41464,0.072261,-0.53692,0.069354,0.27786,-0.0017602,-0.031263,-0.10657,0.16721,0.19773,-0.066871,0.14418,0.59261,0.52404,-0.56204,-0.49307
-0.18987,0.218,-0.28949,0.080152,0.046286,-0.47862,0.15411,0.25682,0.24395,-0.1011,-0.25581,0.14461,0.069439,-0.14484,0.064351,-0.21956,0.24681,-0.21246,0.080055,-0.056623,0.078261,-0.013624,-0.066344,0.2106,0.064766,0.085982,-0.043598,0.57828,0.050533,0.17633,0.11127,0.010381,-0.39393,0.62632,0.27942,-0.098118,-0.31923,0.14727,0.40133,0.051009,0.10143,-0.13741,0.4554,-0.034415,-0.19249,0.20331,0.31066,0.15017,0.065955,0.062914,-0.070482,-0.10382,0.34129,0.33061,0.34685,0.059247,-0.38452,0.048017,0.25365,0.015528,-0.0044456,-0.028511,0.1007,0.13174,-0.02927,0.1086,0.37765,0.36384,-0.43227,-0.32283
-0.072605,0.20604,-0.13058,0.051456,0.020227,-0.22089,0.1211,0.090516,0.14101,-0.0076413,-0.051497,0.077842,0.030459,-0.052992,0.025872,-0.034078,0.22843,-0.10237,0.055306,0.025284,0.058101,0.019746,-0.021279,0.13628,0.048061,0.042522,0.0035399,0.41826,0.040892,0.11325,0.081174,0.025541,-0.2023,0.48964,0.25528,-0.025204,-0.057202,0.084516,0.26631,0.038441,0.077342,-0.046328,0.37735,-0.0039269,-0.090783,0.095022,0.20095,0.064656,0.01149,-0.0032007,-0.011093,-0.017049,0.30035,0.11376,0.20481,0.045653,-0.15469,0.021075,0.16656,0.023605,0.020368,0.039959,0.030397,0.095837,0.0059054,0.0685,0.14913,0.16606,-0.19229,-0.12189
0.037115,0.20223,0.063188,0.025312,0.010399,0.077032,0.046823,-0.062375,0.11401,0.11308,0.173,0.0060983,0.010026,0.065642,0.013289,0.13946,0.22259,0.0011745,0.021362,0.096648,0.036222,0.053321,0.041624,0.035848,0.030083,0.017696,0.052374,0.36001,0.030782,0.0029914,0.048565,0.039297,0.066191,0.42331,0.24367,0.066526,0.14389,0.008299,0.21215,0.03162,0.051029,0.010907,0.34726,0.07488,0.063323,-0.022418,0.034374,0.039828,-0.01679,-0.07222,0.062393,0.10009,0.28886,-0.11435,0.027259,0.031482,0.11635,0.010849,0.016353,0.04557,0.043177,0.098842,-0.0061741,0.018201,0.038655,0.016164,-0.09205,-0.054443,0.087077,0.1237
0.13929,0.2148,0.26311,0.0020222,0.038171,0.37598,0.0055515,-0.17771,0.21301,0.18057,0.31058,-0.043976,-0.011036,0.1881,0.05424,0.27357,0.24188,0.098167,-0.0034181,0.18393,0.012624,0.081676,0.098894,-0.101,0.010833,0.072412,0.10191,0.53579,0.020204,-0.085803,0.013439,0.05165,0.3122,0.57664,0.26958,0.14679,0.33888,-0.06404,0.3609,0.024441,0.022491,0.117,0.43143,0.11687,0.20223,-0.11334,-0.14807,0.12069,-0.045768,-0.10782,0.12447,0.20161,0.32688,-0.29923,-0.15352,0.016732,0.37785,0.039659,-0.14926,0.058325,0.073634,0.14814,-0.082157,-0.023528,0.08323,-0.034515,-0.3294,-0.27413,0.37105,0.34696
0.26378,0.22387,0.43227,-0.015257,0.060806,0.62698,-0.038476,-0.30378,0.28801,0.26235,0.32847,-0.099321,-0.055046,0.27708,0.082455,0.29266,0.258,0.2173,-0.021777,0.22894,-0.012692,0.0983,0.15053,-0.18308,-0.0096902,0.11589,0.13163,0.64908,0.0091586,-0.15443,-0.024204,0.067546,0.54789,0.68836,0.29138,0.20765,0.38229,-0.11949,0.46845,0.016903,-0.0082701,0.18924,0.49084,0.15042,0.32006,-0.18816,-0.25569,0.19242,-0.10582,-0.18119,0.16421,0.28751,0.36283,-0.46028,-0.3117,-0.014504,0.56459,0.062864,-0.24722,0.069568,0.091433,0.20411,-0.12157,-0.067199,0.12235,-0.062792,-0.45868,-0.42163,0.61611,0.4586
0.40053,0.23136,0.52249,-0.03394,0.078304,0.77126,-0.085258,-0.37084,0.33901,0.32076,0.321,-0.13915,-0.077994,0.31567,0.10734,0.28668,0.26928,0.34986,-0.041608,0.27668,-0.039728,0.097553,0.21062,-0.27426,-0.031485,0.14814,0.13373,0.72503,-0.0023553,-0.23061,-0.064365,0.080285,0.68415,0.75847,0.30906,0.22081,0.37399,-0.18073,0.52948,0.016903,-0.041256,0.27579,0.54035,0.18493,0.3796,-0.2412,-0.37425,0.23707,-0.13689,-0.21897,0.17005,0.37775,0.38773,-0.54519,-0.42791,-0.030989,0.60732,0.080465,-0.35528,0.0836,0.11437,0.23851,-0.20323,-0.11281,0.15601,-0.093027,-0.59503,-0.52649,0.77009,0.4525
0.49483,0.23811,0.51554,-0.03394,0.090665,0.76609,-0.1348,-0.37084,0.36395,0.3623,0.30551,-0.13915,-0.10157,0.28867,0.12178,0.27415,0.27824,0.4428,-0.041608,0.30382,-0.039728,0.082356,0.26069,-0.27426,-0.031485,0.16684,0.11613,0.74846,-0.014337,-0.23061,-0.10704,0.087022,0.69475,0.78599,0.32264,0.19485,0.35289,-0.18073,0.55923,0.0090066,-0.076466,0.35117,0.56896,0.2014,0.36209,-0.2412,-0.37425,0.26483,-0.16866,-0.25748,0.14914,0.4272,0.40652,-0.54519,-0.42791,-0.048053,0.57544,0.09246,-0.35528,0.094231,0.13795,0.25144,-0.24549,-0.16036,0.18421,-0.093027,-0.59503,-0.52649,0.78398,0.42551
